total_bill,tip,gender_waiter,gender_customer,smoker,time
41.34,8.96,male,female,yes,evening
14.03,5.41,female,male,no,evening
28.25,3.95,female,male,no,day
38.88,5.54,female,female,yes,day
45.27,6.05,female,male,no,evening
19.27,0.35,female,male,yes,evening
26.81,3.32,male,female,yes,evening
39.97,8.55,male,female,yes,day
31.54,6.75,male,male,yes,day
46.28,3.53,female,male,yes,evening
17.38,7.63,male,male,no,evening
41.5,3.43,male,male,yes,day
21.14,6.03,female,female,yes,day
17.31,9.19,male,female,yes,day
10.22,8.59,male,male,yes,evening
28.18,3.39,male,male,no,evening
19.81,0.12,female,female,yes,day
30.81,5.64,male,female,yes,evening
19.62,4.99,female,male,yes,day
24.84,4.97,male,female,no,day
38.32,6.39,female,male,yes,day
47.56,5.48,male,male,no,day
47.87,4.3,male,male,yes,evening
40.57,5.44,male,female,yes,evening
11.83,6.9,male,male,no,day
15.85,2.02,male,female,no,evening
13.66,6.53,female,female,yes,evening
13.8,5.55,female,male,no,day
43.07,5.81,female,male,yes,day
33.63,0.59,female,female,yes,evening
40.93,4.0,female,female,no,day
21.94,1.03,male,male,yes,evening
44.54,2.31,male,male,no,day
31.24,7.6,male,male,yes,day
36.85,8.39,female,female,no,evening
32.65,6.81,male,male,no,evening
38.51,3.15,male,female,no,day
47.54,2.92,female,female,yes,evening
34.49,2.14,male,male,no,day
27.43,0.39,female,male,yes,evening
16.36,2.19,female,male,no,day
47.75,3.37,male,male,no,day
24.62,5.98,female,female,no,day
19.33,4.24,male,male,yes,evening
40.05,4.84,female,male,yes,day
31.29,0.81,male,female,yes,day
39.87,0.74,female,female,no,day
12.69,9.32,female,male,yes,day
25.23,9.22,female,female,yes,evening
23.28,2.61,male,female,no,day
19.53,5.02,male,female,yes,day
41.15,5.09,female,female,yes,evening
12.55,5.94,male,male,yes,evening
28.54,1.81,male,male,no,day
18.66,6.03,female,female,no,day
49.51,2.41,female,female,no,evening
16.7,6.03,male,male,no,evening
11.97,3.66,female,male,yes,evening
31.08,7.71,female,male,yes,day
23.28,1.46,female,female,yes,evening
18.57,0.66,female,female,yes,evening
43.46,1.06,female,female,yes,day
28.5,9.85,male,female,yes,day
38.78,1.77,male,female,yes,evening
28.18,2.23,female,female,yes,evening
28.51,9.38,male,female,yes,evening
17.96,5.34,female,male,no,day
28.48,1.63,female,female,no,day
29.12,6.28,male,female,no,evening
44.24,8.13,male,female,no,evening
49.65,8.28,male,female,no,day
24.64,3.33,male,male,yes,day
24.52,5.25,male,female,no,day
35.34,4.82,male,male,yes,day
34.68,2.3,male,female,no,day
40.15,1.99,male,female,no,day
37.78,4.22,male,female,no,evening
42.1,4.14,female,female,no,day
46.53,0.31,female,male,no,day
22.51,4.98,female,female,yes,evening
31.82,5.95,female,male,no,evening
10.53,9.75,female,female,yes,evening
22.23,7.33,female,female,yes,evening
28.71,5.51,female,female,no,day
42.51,2.81,male,female,no,evening
24.41,4.88,male,female,no,evening
46.14,3.92,male,female,yes,day
36.57,1.33,female,male,yes,day
25.8,6.98,male,male,no,day
13.04,1.82,female,male,no,evening
17.71,9.82,female,male,yes,evening
13.06,3.74,male,female,yes,day
13.7,0.36,female,male,yes,evening
17.53,2.28,male,female,yes,day
14.07,8.91,male,female,yes,day
12.12,9.21,female,female,no,day
13.06,4.39,female,male,yes,evening
43.55,6.54,female,female,no,day
29.08,1.6,male,female,no,evening
21.04,1.17,male,male,yes,evening
13.53,9.26,male,male,no,day
30.55,6.28,male,male,yes,day
45.97,9.96,female,female,no,day
31.85,5.97,male,female,yes,evening
13.99,6.06,female,male,no,evening
19.71,8.9,female,male,yes,day
41.63,4.64,female,female,yes,evening
36.99,1.0,male,female,no,evening
25.06,4.58,female,female,yes,evening
46.75,8.57,female,male,yes,day
34.05,7.33,female,male,no,evening
25.21,9.17,male,male,no,evening
46.54,9.67,female,female,no,evening
13.52,0.02,female,female,no,day
36.65,3.99,male,male,yes,day
18.3,4.76,female,male,no,day
35.57,4.75,male,male,no,evening
44.41,3.71,male,female,no,evening
27.27,5.22,female,male,yes,day
43.84,0.33,female,female,no,day
37.37,7.45,male,male,no,day
47.16,6.61,male,male,no,day
47.69,8.03,female,female,yes,evening
48.77,4.6,male,female,no,evening
35.36,8.62,female,male,no,evening
42.8,8.75,male,male,no,day
43.8,5.95,male,female,yes,evening
42.38,4.0,female,male,yes,day
12.2,6.29,male,female,yes,day
40.59,1.64,female,male,yes,day
12.29,9.21,female,male,yes,day
15.74,2.7,female,male,no,evening
28.13,2.4,male,male,no,evening
25.34,0.52,female,male,yes,day
41.87,5.42,female,female,yes,day
41.18,6.81,female,male,no,day
23.48,4.94,female,male,no,evening
28.6,3.3,male,female,no,evening
12.93,1.79,male,male,no,day
35.61,2.52,female,female,no,day
44.79,6.66,male,male,yes,evening
24.08,4.91,male,female,no,evening
19.64,5.92,male,female,no,day
17.85,1.3,female,female,no,evening
21.47,1.6,male,male,no,evening
23.7,0.46,female,female,yes,evening
49.84,7.7,female,male,yes,day
20.37,0.06,male,female,yes,evening
12.81,8.81,male,male,no,day
31.87,5.77,female,male,no,evening
27.34,8.76,female,male,yes,evening
31.84,1.12,female,female,no,evening
11.01,5.59,male,female,yes,evening
45.41,6.32,male,male,yes,evening
38.52,1.24,female,female,no,evening
23.28,2.93,male,male,no,day
18.25,3.05,male,male,no,day
21.29,6.36,male,female,no,evening
11.82,0.39,female,male,no,day
44.14,5.01,male,female,no,day
31.94,0.26,male,female,yes,evening
38.65,5.73,male,male,no,evening
44.15,1.35,female,male,yes,day
48.74,3.75,male,male,no,day
28.58,0.26,female,male,no,evening
48.38,1.72,female,male,no,day
13.01,7.95,female,male,no,evening
36.5,4.67,male,female,no,day
48.86,6.52,female,male,yes,evening
27.93,7.22,male,female,yes,evening
36.73,2.12,male,female,no,evening
49.55,8.59,female,male,yes,evening
45.75,3.6,male,female,no,evening
41.18,7.3,female,male,yes,day
34.65,7.33,male,female,no,evening
20.86,0.87,male,male,no,day
42.03,2.71,female,female,yes,evening
31.56,3.11,female,male,yes,evening
31.86,5.01,female,male,no,day
40.97,6.3,male,male,no,evening
39.69,7.25,female,male,no,day
39.96,7.16,female,female,no,evening
46.37,7.97,female,female,yes,evening
14.38,7.2,male,female,yes,evening
47.68,2.5,male,female,no,day
14.52,4.59,male,male,yes,day
37.43,1.17,female,female,yes,evening
16.97,0.95,female,male,yes,day
32.84,5.25,female,male,yes,day
28.39,3.47,male,male,yes,evening
12.58,4.88,male,female,yes,day
18.8,5.83,male,male,no,evening
14.02,9.08,female,female,yes,evening
27.06,1.74,female,female,yes,day
30.12,8.03,female,male,yes,evening
45.67,6.8,male,male,no,evening
22.76,5.08,female,male,no,day
10.7,1.59,male,female,yes,evening
20.15,3.51,male,male,yes,day
39.51,6.1,male,male,no,evening
44.78,6.49,female,male,yes,evening
31.51,2.3,female,female,no,evening
13.26,1.09,male,female,no,day
46.44,1.85,male,female,no,evening
13.33,5.63,female,male,no,day
29.78,6.13,female,male,no,day
29.42,5.22,female,female,yes,evening
24.67,7.05,female,male,no,evening
11.41,7.39,male,male,no,day
37.99,4.57,male,male,no,day
17.26,8.3,male,female,no,evening
20.2,1.34,male,male,yes,evening
42.19,4.26,female,male,yes,day
31.99,7.76,male,female,no,evening
25.77,4.15,male,male,no,day
27.92,8.24,male,male,no,evening
36.81,4.25,female,male,no,evening
20.95,6.55,male,male,no,evening
31.15,8.28,male,female,no,day
38.76,2.54,female,male,no,day
16.83,2.91,male,male,yes,evening
41.35,6.17,female,male,yes,evening
35.17,8.59,female,female,no,evening
41.44,7.48,male,female,no,evening
29.69,5.96,female,male,yes,day
37.7,9.54,male,female,no,day
48.8,3.57,female,female,no,day
28.18,0.21,male,male,no,evening
24.15,6.1,female,male,no,evening
31.73,0.67,female,female,no,evening
22.45,8.67,male,male,no,day
24.33,4.62,female,male,yes,day
25.19,0.36,female,male,no,evening
47.01,0.6,male,female,no,evening
36.54,9.2,female,male,no,day
16.21,3.79,female,female,no,day
48.78,3.5,female,male,no,day
42.23,6.02,female,female,yes,day
17.13,2.79,female,female,yes,day
46.58,6.69,male,female,yes,day
47.8,8.13,female,male,yes,evening
19.22,3.51,male,female,yes,day
17.16,4.15,male,female,no,evening
41.38,9.14,male,female,yes,evening
28.75,6.93,male,female,yes,evening
48.1,8.05,male,female,no,day
15.68,5.72,male,female,yes,day
24.43,8.75,male,male,yes,evening
45.64,4.44,female,female,no,day
37.54,9.95,male,female,no,evening
38.15,4.08,male,female,no,day
42.14,0.05,male,female,no,evening
44.43,7.52,female,female,yes,day
16.08,2.14,male,male,yes,evening
11.37,4.77,female,female,yes,day
11.36,8.92,female,male,no,day
16.69,0.27,male,male,yes,evening
10.08,7.69,female,female,yes,evening
45.8,7.09,female,male,yes,day
22.15,7.42,male,male,no,evening
31.39,9.44,female,female,no,evening
38.83,2.74,female,female,yes,day
39.59,7.35,female,female,yes,evening
18.03,1.32,female,male,no,day
49.06,2.42,female,female,yes,day
38.01,7.67,female,female,no,day
27.16,9.99,female,male,yes,day
43.94,2.34,male,male,yes,day
14.61,1.64,female,male,no,evening
23.71,5.52,female,female,yes,evening
12.12,1.08,male,female,no,evening
34.52,0.64,male,male,no,evening
42.23,8.1,male,male,no,day
35.47,8.18,male,male,no,day
23.99,2.08,male,female,yes,evening
22.65,4.89,male,female,no,day
11.17,1.93,male,female,no,day
33.97,4.35,female,female,yes,evening
24.91,3.3,female,male,yes,evening
49.2,8.38,female,male,yes,evening
19.38,1.1,female,female,no,day
42.39,3.21,male,female,yes,day
34.41,4.68,male,male,no,day
12.6,0.92,male,female,no,day
26.03,5.01,female,female,yes,day
22.15,9.54,female,male,no,day
23.54,8.3,female,female,no,evening
32.93,0.92,male,female,yes,evening
47.67,9.73,male,male,no,day
18.87,6.22,female,female,no,day
40.41,9.31,male,female,yes,day
35.92,9.15,male,male,no,evening
33.33,0.01,female,female,yes,evening
23.6,5.61,female,female,no,day
21.99,6.18,male,female,yes,day
22.94,5.56,male,male,no,evening
20.41,0.12,female,female,yes,day
13.7,6.47,male,male,yes,evening
17.52,0.31,male,male,yes,day
48.76,8.2,male,female,no,day
27.58,6.98,female,male,yes,evening
30.9,4.59,male,male,no,day
15.85,9.49,female,female,yes,evening
49.81,8.49,female,male,no,evening
41.68,4.73,female,male,yes,evening
41.18,9.22,male,female,no,evening
33.04,5.59,male,female,no,evening
21.73,1.33,female,female,no,evening
10.7,9.02,male,female,yes,evening
49.25,8.27,male,male,no,evening
19.1,8.95,female,female,yes,day
30.86,9.13,female,male,yes,day
49.46,3.93,male,male,no,day
40.14,2.8,female,male,no,evening
32.61,7.34,female,female,yes,day
31.81,8.57,female,female,no,day
48.23,9.31,male,female,yes,evening
29.7,1.43,male,male,no,evening
31.77,7.74,female,male,no,day
32.8,2.24,female,male,no,evening
46.32,8.06,female,female,no,evening
13.94,5.69,female,male,yes,evening
34.04,7.05,female,male,no,evening
45.44,0.76,female,male,yes,evening
14.49,1.82,female,male,yes,day
11.32,6.3,male,male,no,evening
38.99,3.35,male,female,no,day
33.91,2.53,male,female,no,evening
39.18,9.56,male,male,yes,evening
20.34,3.49,male,male,yes,evening
32.0,4.69,female,male,no,evening
24.69,8.74,female,male,no,day
42.38,2.19,female,female,no,day
36.22,3.83,male,female,no,evening
13.7,5.85,female,male,no,evening
49.94,4.77,female,female,no,day
13.16,0.05,female,male,yes,evening
23.55,1.48,female,female,no,day
32.08,6.75,male,male,yes,day
43.05,9.31,female,female,yes,evening
23.01,4.51,male,female,yes,day
46.76,5.63,male,female,no,day
17.84,7.64,male,male,yes,day
49.59,2.35,male,male,no,evening
21.09,8.08,male,female,yes,evening
44.94,8.28,female,male,no,day
40.77,7.17,female,male,yes,day
48.34,6.3,female,female,no,day
44.5,0.88,female,female,no,day
31.77,2.31,female,female,yes,day
28.97,0.6,male,male,yes,day
43.56,7.2,male,female,yes,day
34.77,0.06,female,female,no,evening
30.36,9.03,female,female,no,evening
29.72,6.51,male,female,yes,evening
12.44,5.6,female,male,no,day
41.17,0.91,male,male,yes,day
12.3,3.4,female,male,yes,day
22.38,2.75,female,female,yes,evening
28.6,4.5,male,female,yes,day
33.82,5.83,female,male,no,evening
35.35,9.15,female,female,no,evening
18.64,1.52,female,male,no,day
38.04,9.6,male,male,no,evening
22.25,4.11,male,female,yes,day
13.43,0.79,male,male,yes,day
42.95,2.98,male,female,no,evening
31.36,4.12,female,female,yes,day
26.79,4.58,male,female,no,evening
14.75,2.43,male,female,no,day
47.09,4.83,male,female,yes,evening
21.94,9.73,female,female,yes,evening
39.98,3.72,female,female,yes,evening
18.33,3.82,male,male,yes,day
17.84,9.91,female,female,no,evening
38.56,3.97,male,female,no,evening
20.02,3.22,male,female,no,day
36.25,7.36,male,male,yes,evening
41.37,3.67,male,male,no,day
49.0,5.25,female,male,yes,evening
49.43,4.98,female,female,yes,day
22.83,1.09,male,female,yes,evening
44.87,9.31,female,female,yes,day
25.28,9.86,male,female,no,day
23.18,4.46,female,female,yes,day
45.52,1.65,female,male,yes,evening
47.03,6.08,male,male,yes,evening
32.14,3.86,female,female,yes,evening
46.35,5.34,female,female,yes,evening
29.3,6.14,male,female,no,day
41.39,8.92,male,male,no,day
17.04,5.16,female,male,yes,day
19.93,7.53,male,male,no,day
23.65,6.39,female,male,no,evening
30.56,9.35,female,female,no,evening
10.81,0.36,male,male,yes,day
29.2,4.92,male,female,no,day
45.46,1.26,male,female,yes,evening
31.86,6.3,male,female,yes,day
48.65,6.32,female,female,no,day
42.41,6.55,male,male,yes,day
30.52,4.61,female,female,no,day
15.83,6.77,female,male,no,day
31.92,6.17,female,female,yes,evening
24.77,5.73,male,female,no,day
29.03,5.52,female,female,no,evening
27.04,7.78,female,male,yes,evening
43.97,7.76,male,female,no,day
32.65,0.93,female,female,yes,day
19.62,6.84,female,female,no,evening
32.5,9.61,male,female,no,evening
36.83,8.32,male,female,yes,evening
27.55,6.28,female,male,yes,day
14.78,7.69,male,male,no,evening
22.96,0.1,male,male,no,day
26.33,3.69,male,female,no,evening
31.86,6.03,female,male,yes,day
31.31,1.61,male,female,yes,day
21.76,5.29,female,male,no,day
45.68,0.79,female,male,no,day
27.5,3.45,female,male,no,evening
47.9,2.52,male,female,yes,evening
16.38,4.69,female,female,yes,evening
35.91,1.77,male,female,no,evening
44.6,8.58,female,female,no,day
16.04,2.51,male,female,yes,evening
11.95,2.22,female,male,no,evening
25.41,7.07,male,female,yes,day
34.24,9.93,male,male,no,evening
20.69,3.16,female,male,yes,day
11.75,1.94,male,female,no,day
19.2,5.54,female,male,no,day
18.0,9.95,female,male,yes,day
48.32,5.61,male,male,yes,evening
11.04,5.55,female,female,no,day
28.04,2.99,female,male,yes,evening
46.18,3.95,female,female,yes,evening
12.73,9.21,male,male,no,day
31.07,7.14,female,male,yes,day
39.04,8.74,female,female,yes,evening
10.1,6.93,female,male,no,evening
36.87,0.98,male,male,no,day
26.61,3.18,male,male,yes,day
37.85,8.15,male,male,yes,evening
40.03,9.58,female,female,yes,evening
16.98,5.41,male,male,no,day
11.6,7.11,male,female,no,day
26.12,4.23,female,female,yes,day
32.07,8.62,male,female,yes,day
43.83,9.36,female,female,no,day
16.63,9.57,female,female,yes,day
18.43,3.66,female,male,yes,day
49.23,5.69,female,male,yes,day
27.4,2.78,male,male,no,evening
27.05,8.36,male,male,no,day
47.29,3.03,female,male,yes,day
43.63,1.9,female,male,no,evening
24.65,4.31,female,female,no,day
10.26,2.25,male,female,yes,evening
43.94,6.35,male,female,no,day
27.22,9.93,female,male,yes,evening
25.01,5.91,female,female,yes,day
46.49,2.81,male,female,yes,evening
34.7,5.57,female,male,no,day
23.29,1.27,male,male,yes,day
48.97,2.42,female,female,yes,evening
42.99,3.73,female,female,no,day
20.88,1.16,male,male,yes,day
10.4,4.38,female,male,no,evening
29.3,7.02,male,male,yes,evening
36.8,8.78,female,female,yes,evening
33.53,8.42,female,female,no,day
28.32,2.89,female,female,no,evening
17.58,5.91,female,female,no,day
38.74,6.79,female,female,yes,day
14.67,8.27,male,female,no,day
23.85,7.62,female,female,yes,day
35.71,5.94,male,female,yes,day
14.48,3.58,male,female,no,evening
22.65,3.62,female,male,yes,day
22.5,7.08,male,male,no,evening
43.68,9.78,female,male,no,day
12.08,8.17,male,male,yes,evening
25.0,9.31,female,female,no,evening
48.23,2.36,male,male,yes,day
39.28,8.32,male,male,no,evening
24.15,5.51,male,male,yes,evening
29.05,7.55,female,male,no,day
42.88,4.54,male,female,yes,evening
14.71,0.51,male,female,no,day
17.83,7.67,male,female,no,day
42.54,3.59,male,female,no,day
16.55,8.97,male,female,no,day
12.39,7.98,female,male,no,evening
46.03,5.64,male,female,yes,day
27.77,7.28,female,female,no,evening
21.38,5.08,male,male,yes,evening
29.84,0.5,female,female,no,day
49.92,3.57,male,male,yes,evening
22.05,8.1,female,male,yes,day
19.46,1.1,female,male,yes,day
11.26,1.95,male,male,yes,evening
14.45,4.69,male,male,yes,day
13.24,0.91,female,male,yes,evening
25.9,8.03,male,male,no,evening
26.69,8.53,male,female,yes,day
41.57,0.73,female,female,no,evening
33.59,6.25,female,male,no,evening
41.25,2.16,male,male,no,day
34.66,4.29,male,male,yes,day
14.32,0.08,female,female,yes,evening
19.14,0.89,female,male,no,evening
34.14,6.9,female,male,yes,evening
10.78,8.72,male,male,yes,day
48.85,6.59,female,female,no,evening
40.43,2.51,male,female,yes,day
15.83,0.16,male,male,no,evening
20.92,9.29,male,female,yes,evening
16.15,3.93,male,male,no,day
19.76,8.13,female,male,yes,evening
11.57,5.04,male,female,no,day
17.34,1.39,male,female,yes,evening
23.09,3.53,male,female,yes,evening
46.22,3.99,male,female,yes,evening
35.56,3.96,female,male,no,day
15.5,1.73,female,male,yes,day
45.7,4.43,male,male,yes,evening
20.01,9.3,female,female,yes,day
27.51,2.54,male,male,yes,day
29.58,6.77,male,male,yes,day
11.26,9.56,male,male,yes,evening
28.3,3.92,male,female,no,evening
20.67,7.96,female,female,yes,day
